SMILES,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey
Cc1ccc2[nH+]c(cn2c1)C[NH+]3CCN(CC3)S(=O)(=O)c4ccc(c(c4)C(F)(F)F)Cl,Decoys_0963,Cc1ccc2[nH+]c(C[NH+]3CCN(S(=O)(=O)c4ccc(Cl)c(C(F)(F)F)c4)CC3)cn2c1,CC1=CN2C=C(C[NH+]3CCN(S(=O)(=O)C4=CC=C(Cl)C(C(F)(F)F)=C4)CC3)[NH+]=C2C=C1,JNMCPVQZWZDCDD-UHFFFAOYSA-P
CCCCc1[nH]cc([nH+]1)C[NH+]2CCC3(CC2)[C@H](CC(=O)N3Cc4ccc5ccccc5c4)C(=O)OC,Decoys_0964,CCCCc1[nH]cc(C[NH+]2CCC3(CC2)[C@@H](C(=O)OC)CC(=O)N3Cc2ccc3ccccc3c2)[nH+]1,CCCCC1=[NH+]C(C[NH+]2CCC3(CC2)[C@@H](C(=O)OC)CC(=O)N3CC2=CC=C3C=CC=CC3=C2)=CN1,STZPIYBWBYIYOA-RUZDIDTESA-P
Cc1ccccc1CC(=O)Nc2c3ccc([nH+]c3sc2C(=O)OC)C[NH+](C)[C@@H](C)c4ccon4,Decoys_0965,COC(=O)c1sc2[nH+]c(C[NH+](C)[C@@H](C)c3ccon3)ccc2c1NC(=O)Cc1ccccc1C,COC(=O)C1=C(NC(=O)CC2=CC=CC=C2C)C2=CC=C(C[NH+](C)[C@@H](C)C3=NOC=C3)[NH+]=C2S1,MRWNALHDKHKPQX-INIZCTEOSA-P
Cc1ccccc1CC(=O)Nc2c3ccc([nH+]c3sc2C(=O)OC)C[NH+](C)[C@H](C)c4ccon4,Decoys_0966,COC(=O)c1sc2[nH+]c(C[NH+](C)[C@H](C)c3ccon3)ccc2c1NC(=O)Cc1ccccc1C,COC(=O)C1=C(NC(=O)CC2=CC=CC=C2C)C2=CC=C(C[NH+](C)[C@H](C)C3=NOC=C3)[NH+]=C2S1,MRWNALHDKHKPQX-MRXNPFEDSA-P
c1ccc(cc1)CCN2C(=O)N(C(=O)C23CC[NH+](CC3)Cc4ccccc4Cl)Cc5cccc[nH+]5,Decoys_0967,O=C1N(Cc2cccc[nH+]2)C(=O)C2(CC[NH+](Cc3ccccc3Cl)CC2)N1CCc1ccccc1,O=C1N(CC2=CC=CC=[NH+]2)C(=O)C2(CC[NH+](CC3=CC=CC=C3Cl)CC2)N1CCC1=CC=CC=C1,AYVVMJWPPJIOQC-UHFFFAOYSA-P
CC(=O)Nc1ccc(cc1)C[NH+]2CCc3c(cc(c(=O)n3Cc4ccc[nH+]c4)c5cccc(c5)Cl)C2,Decoys_0968,CC(=O)Nc1ccc(C[NH+]2CCc3c(cc(-c4cccc(Cl)c4)c(=O)n3Cc3ccc[nH+]c3)C2)cc1,CC(=O)NC1=CC=C(C[NH+]2CCC3=C(C=C(C4=CC=CC(Cl)=C4)C(=O)N3CC3=CC=C[NH+]=C3)C2)C=C1,OOWNRMHKYBHHNE-UHFFFAOYSA-P
Cc1ccc(cc1)S(=O)(=O)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3C[NH+]4CCN(CC4)c5ccccc5,Decoys_0969,Cc1ccc(S(=O)(=O)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3C[NH+]2CCN(c3ccccc3)CC2)cc1,CC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3C[NH+]2CCN(C3=CC=CC=C3)CC2)C=C1,QTPFNGXWDZIFHN-SONWIMMPSA-P
c1ccc2c(c1)[nH+]c3n2c(c4c(c3C#N)CCCC4)N5CC[NH+](CC5)CCOc6ccc(cc6)Cl,Decoys_0970,N#Cc1c2c(c(N3CC[NH+](CCOc4ccc(Cl)cc4)CC3)n3c1[nH+]c1ccccc13)CCCC2,N#CC1=C2CCCCC2=C(N2CC[NH+](CCOC3=CC=C(Cl)C=C3)CC2)N2C3=CC=CC=C3[NH+]=C12,KRFFEIOPCZHQEQ-UHFFFAOYSA-P
c1ccc(cc1)C[NH+]2CCN(CC2)C(=O)C3=C(C4=[NH+][C@H](C[C@@H](N4N3)C(F)(F)F)c5ccccc5)Cl,Decoys_0971,O=C(C1=C(Cl)C2=[NH+][C@@H](c3ccccc3)C[C@H](C(F)(F)F)N2N1)N1CC[NH+](Cc2ccccc2)CC1,O=C(C1=C(Cl)C2=[NH+][C@@H](C3=CC=CC=C3)C[C@H](C(F)(F)F)N2N1)N1CC[NH+](CC2=CC=CC=C2)CC1,OBFFNQXIKUJGPI-WOJBJXKFSA-P
CC[C@@H](C)N(Cc1c([nH+]n(c1N2CC[NH+](CC2)CC)c3ccccc3)C)S(=O)(=O)c4ccc(cc4)Cl,Decoys_0972,CC[C@@H](C)N(Cc1c(C)[nH+]n(-c2ccccc2)c1N1CC[NH+](CC)CC1)S(=O)(=O)c1ccc(Cl)cc1,CC[C@@H](C)N(CC1=C(N2CC[NH+](CC)CC2)N(C2=CC=CC=C2)[NH+]=C1C)S(=O)(=O)C1=CC=C(Cl)C=C1,BUYBOEGBKVTJTI-OAQYLSRUSA-P
CCSc1[nH+]c2ccccc2n1C[NH+]3CCN(CC3)Cn4c5ccccc5nc4SCC,Decoys_0973,CCSc1nc2ccccc2n1CN1CC[NH+](Cn2c(SCC)[nH+]c3ccccc32)CC1,CCSC1=NC2=CC=CC=C2N1CN1CC[NH+](CN2C3=CC=CC=C3[NH+]=C2SCC)CC1,YQAQDVSKDGOVBH-UHFFFAOYSA-P
c1ccc(cc1)C[NH+]2CCN(CC2)C(=O)C3=CC4=[NH+][C@@H](C[C@@H](N4N3)C(F)(F)F)c5ccc(cc5)Cl,Decoys_0974,O=C(C1=CC2=[NH+][C@H](c3ccc(Cl)cc3)C[C@H](C(F)(F)F)N2N1)N1CC[NH+](Cc2ccccc2)CC1,O=C(C1=CC2=[NH+][C@H](C3=CC=C(Cl)C=C3)C[C@H](C(F)(F)F)N2N1)N1CC[NH+](CC2=CC=CC=C2)CC1,SSRBNDACQDJJRI-RBBKRZOGSA-P
c1ccc(cc1)C[NH+]2CCN(CC2)C(=O)C3=CC4=[NH+][C@@H](C[C@H](N4N3)C(F)(F)F)c5ccc(cc5)Cl,Decoys_0975,O=C(C1=CC2=[NH+][C@H](c3ccc(Cl)cc3)C[C@@H](C(F)(F)F)N2N1)N1CC[NH+](Cc2ccccc2)CC1,O=C(C1=CC2=[NH+][C@H](C3=CC=C(Cl)C=C3)C[C@@H](C(F)(F)F)N2N1)N1CC[NH+](CC2=CC=CC=C2)CC1,SSRBNDACQDJJRI-UNMCSNQZSA-P
COc1cc(ccc1Oc2ccc(cc2[N+](=O)[O-])C(F)(F)F)/C=C(\C#N)/C3[NH+]=c4ccccc4=[NH+]3,Decoys_0976,COc1cc(/C=C(\C#N)C2[NH+]=c3ccccc3=[NH+]2)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],COC1=CC(/C=C(\C#N)C2[NH+]=C3C=CC=CC3=[NH+]2)=CC=C1OC1=CC=C(C(F)(F)F)C=C1[N+](=O)[O-],DNCZCVDUSWOHAU-XNTDXEJSSA-P
CC(C)CN(CC(C)C)c1c(c(nc[nH+]1)N2CC[NH+](CC2)C(c3ccccc3)c4ccccc4)N,Decoys_0977,CC(C)CN(CC(C)C)c1[nH+]cnc(N2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)c1N,CC(C)CN(CC(C)C)C1=C(N)C(N2CC[NH+](C(C3=CC=CC=C3)C3=CC=CC=C3)CC2)=NC=[NH+]1,BUFBADFUNNAHGG-UHFFFAOYSA-P
Cc1ccc([nH+]c1)n2c(=O)c3ccccc3[nH+]c2SCC(=O)N[C@H](C)c4ccc5ccccc5c4,Decoys_0978,Cc1ccc(-n2c(SCC(=O)N[C@H](C)c3ccc4ccccc4c3)[nH+]c3ccccc3c2=O)[nH+]c1,CC1=CC=C(N2C(=O)C3=CC=CC=C3[NH+]=C2SCC(=O)N[C@H](C)C2=CC=C3C=CC=CC3=C2)[NH+]=C1,DRPRRQYYLVBJAA-LJQANCHMSA-P
Cc1ccc([nH+]c1)n2c(=O)c3ccccc3[nH+]c2SCC(=O)Nc4ccccc4Cc5ccccc5,Decoys_0979,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3Cc3ccccc3)[nH+]c3ccccc3c2=O)[nH+]c1,CC1=CC=C(N2C(=O)C3=CC=CC=C3[NH+]=C2SCC(=O)NC2=CC=CC=C2CC2=CC=CC=C2)[NH+]=C1,FHAJOMIFCGNUFI-UHFFFAOYSA-P
Cc1cc[nH+]c(c1)n2c(=O)c3ccccc3[nH+]c2SCC(=O)c4cc(n(c4C)CCCOC)C,Decoys_0980,COCCCn1c(C)cc(C(=O)CSc2[nH+]c3ccccc3c(=O)n2-c2cc(C)cc[nH+]2)c1C,COCCCN1C(C)=CC(C(=O)CSC2=[NH+]C3=CC=CC=C3C(=O)N2C2=CC(C)=CC=[NH+]2)=C1C,BLYLMGYAWKZNDI-UHFFFAOYSA-P
CC[NH+]1CCc2c(sc3c2C(=[NH+][C@H](N3)c4ccc(cc4)OC(=O)c5cccc6c5cccc6)O)C1,Decoys_0981,CC[NH+]1CCc2c(sc3c2C(O)=[NH+][C@@H](c2ccc(OC(=O)c4cccc5ccccc45)cc2)N3)C1,CC[NH+]1CCC2=C(C1)SC1=C2C(O)=[NH+][C@@H](C2=CC=C(OC(=O)C3=CC=CC4=C3C=CC=C4)C=C2)N1,NYJZQKYGHPEYFE-RUZDIDTESA-P
Cc1ccsc1C(=O)N2CCC[C@@H](C2)COc3ccc(cc3)C[NH+]4CCN(CC4)Cc5ccc[nH+]c5,Decoys_0982,Cc1ccsc1C(=O)N1CCC[C@H](COc2ccc(C[NH+]3CCN(Cc4ccc[nH+]c4)CC3)cc2)C1,CC1=C(C(=O)N2CCC[C@H](COC3=CC=C(C[NH+]4CCN(CC5=CC=C[NH+]=C5)CC4)C=C3)C2)SC=C1,RPFIXFMAYWGBFZ-SANMLTNESA-P
Cc1ccc(c(c1)S(=O)(=O)C[C@@H](C)[NH+]2CCC(CC2)C)S(=O)(=O)C[C@H](C)[NH+]3CCC(CC3)C,Decoys_0983,Cc1ccc(S(=O)(=O)C[C@H](C)[NH+]2CCC(C)CC2)c(S(=O)(=O)C[C@@H](C)[NH+]2CCC(C)CC2)c1,CC1=CC=C(S(=O)(=O)C[C@H](C)[NH+]2CCC(C)CC2)C(S(=O)(=O)C[C@@H](C)[NH+]2CCC(C)CC2)=C1,RISSUEYMDMMLIQ-XZOQPEGZSA-P
CCOc1cc(ccc1OCc2ccccc2)[C@H]3Nc4c(c5c(s4)C[NH+](CC5)C(C)C)C(=[NH+]3)O,Decoys_0984,CCOc1cc([C@H]2Nc3sc4c(c3C(O)=[NH+]2)CC[NH+](C(C)C)C4)ccc1OCc1ccccc1,CCOC1=CC([C@H]2NC3=C(C(O)=[NH+]2)C2=C(C[NH+](C(C)C)CC2)S3)=CC=C1OCC1=CC=CC=C1,HVIPCSKWCZXTMF-RUZDIDTESA-P
c1ccc2=[NH+]/C(=N\S(=O)(=O)c3cccc(c3)[N+](=O)[O-])/[C@@H]([NH+]=c2c1)Nc4ccccc4OC(F)F,Decoys_0985,O=[N+]([O-])c1cccc(S(=O)(=O)/N=C2\[NH+]=c3ccccc3=[NH+][C@H]2Nc2ccccc2OC(F)F)c1,O=[N+]([O-])C1=CC(S(=O)(=O)/N=C2\[NH+]=C3C=CC=CC3=[NH+][C@H]2NC2=CC=CC=C2OC(F)F)=CC=C1,IJOUUIVPKOLUDV-KHDLQRJLSA-P
c1ccc2=[NH+]/C(=N\S(=O)(=O)c3cccc(c3)[N+](=O)[O-])/[C@H]([NH+]=c2c1)Nc4ccccc4OC(F)F,Decoys_0986,O=[N+]([O-])c1cccc(S(=O)(=O)/N=C2\[NH+]=c3ccccc3=[NH+][C@@H]2Nc2ccccc2OC(F)F)c1,O=[N+]([O-])C1=CC(S(=O)(=O)/N=C2\[NH+]=C3C=CC=CC3=[NH+][C@@H]2NC2=CC=CC=C2OC(F)F)=CC=C1,IJOUUIVPKOLUDV-YADXCZPOSA-P
c1ccc2=[NH+]C([NH+]=c2c1)CS[C@H]3NN[C@H](N3c4ccc(cc4)Br)c5ccncc5,Decoys_0987,Brc1ccc(N2[C@H](c3ccncc3)NN[C@@H]2SCC2[NH+]=c3ccccc3=[NH+]2)cc1,BrC1=CC=C(N2[C@H](C3=CC=NC=C3)NN[C@@H]2SCC2[NH+]=C3C=CC=CC3=[NH+]2)C=C1,WGCQMXPOFFZZOM-RTWAWAEBSA-P
c1cc(ccc1C2=[NH+]C3=C[C@H](NN3C(=C2)C(F)(F)F)C(=O)NCCC4=c5cc(ccc5=[NH+]C4)Cl)F,Decoys_0988,O=C(NCCC1=c2cc(Cl)ccc2=[NH+]C1)[C@@H]1C=C2[NH+]=C(c3ccc(F)cc3)C=C(C(F)(F)F)N2N1,O=C(NCCC1=C2C=C(Cl)C=CC2=[NH+]C1)[C@@H]1C=C2[NH+]=C(C3=CC=C(F)C=C3)C=C(C(F)(F)F)N2N1,FPIJDYVXZFZYIR-FQEVSTJZSA-P
CCCCOc1cc(nc2c1cc(cc2)CS(=O)(=O)C3[NH+]=c4ccccc4=[NH+]3)C(F)(F)F,Decoys_0989,CCCCOc1cc(C(F)(F)F)nc2ccc(CS(=O)(=O)C3[NH+]=c4ccccc4=[NH+]3)cc12,CCCCOC1=CC(C(F)(F)F)=NC2=C1C=C(CS(=O)(=O)C1[NH+]=C3C=CC=CC3=[NH+]1)C=C2,NECFDDWBBHTHAT-UHFFFAOYSA-P
C[C@H]1C(=C(N=N1)C)CCC2=[NH+]C3=c4ccccc4=[NH+][C@@H](N3N2)SCc5cccc(c5)C(F)(F)F,Decoys_0990,CC1=C(CCC2=[NH+]C3=c4ccccc4=[NH+][C@H](SCc4cccc(C(F)(F)F)c4)N3N2)[C@H](C)N=N1,CC1=C(CCC2=[NH+]C3=C4C=CC=CC4=[NH+][C@H](SCC4=CC=CC(C(F)(F)F)=C4)N3N2)[C@H](C)N=N1,BYRVLTWODMTNJH-PSLXWICFSA-P
COc1ccc2=[NH+]CC(=c2c1)CCN3[C@@H]([C@@H]4[C@@H]([NH+]=N[C@@H]4C3=O)c5ccccc5)c6cccc(c6)O,Decoys_0991,COc1ccc2c(c1)=C(CCN1C(=O)[C@H]3N=[NH+][C@@H](c4ccccc4)[C@H]3[C@H]1c1cccc(O)c1)C[NH+]=2,COC1=CC2=C(CCN3C(=O)[C@H]4N=[NH+][C@@H](C5=CC=CC=C5)[C@H]4[C@H]3C3=CC=CC(O)=C3)C[NH+]=C2C=C1,BPABLNZDAHIGGQ-LGTXBLIGSA-P
C[C@H]([C@@H]1NN=C(N1c2ccc(cc2)F)S[C@@H](c3ccccc3)C(=O)C4=c5ccccc5=[NH+]C4)[NH+](C)C,Decoys_0992,C[C@H]([C@@H]1NN=C(S[C@H](C(=O)C2=c3ccccc3=[NH+]C2)c2ccccc2)N1c1ccc(F)cc1)[NH+](C)C,C[C@H]([C@@H]1NN=C(S[C@H](C(=O)C2=C3C=CC=CC3=[NH+]C2)C2=CC=CC=C2)N1C1=CC=C(F)C=C1)[NH+](C)C,GZSVWXGEDJSLOA-BLIZRMSTSA-P
CCN1C(=O)N(C(=O)C12CC[NH+](CC2)[C@H](C)CCC3=c4ccccc4=[NH+]C3)C5Cc6ccccc6C5,Decoys_0993,CCN1C(=O)N(C2Cc3ccccc3C2)C(=O)C12CC[NH+]([C@H](C)CCC1=c3ccccc3=[NH+]C1)CC2,CCN1C(=O)N(C2CC3=CC=CC=C3C2)C(=O)C12CC[NH+]([C@H](C)CCC1=C3C=CC=CC3=[NH+]C1)CC2,HTDHARFBGKTCNP-OAQYLSRUSA-P
CC1=c2cc(ccc2=[NH+][C@H]1C(=O)N3CCC[C@@H](C3)COc4ccc(cc4)C[NH+](C)Cc5ccon5)Cl,Decoys_0994,CC1=c2cc(Cl)ccc2=[NH+][C@H]1C(=O)N1CCC[C@H](COc2ccc(C[NH+](C)Cc3ccon3)cc2)C1,CC1=C2C=C(Cl)C=CC2=[NH+][C@H]1C(=O)N1CCC[C@H](COC2=CC=C(C[NH+](C)CC3=NOC=C3)C=C2)C1,QOLSINWOLDKXOB-KDYSTLNUSA-P
CC1=c2cc(ccc2=[NH+][C@H]1C(=O)N(Cc3ccc(cc3)O[C@@H]4CCOC4)Cc5cccc[nH+]5)Cl,Decoys_0995,CC1=c2cc(Cl)ccc2=[NH+][C@H]1C(=O)N(Cc1ccc(O[C@@H]2CCOC2)cc1)Cc1cccc[nH+]1,CC1=C2C=C(Cl)C=CC2=[NH+][C@H]1C(=O)N(CC1=CC=C(O[C@@H]2CCOC2)C=C1)CC1=CC=CC=[NH+]1,CRENGQIMEXAQBO-ZEQKJWHPSA-P
c1ccc(c(c1)N2CC[NH+](CC2)CCNc3ccc([nH+]n3)c4nc(no4)c5ccc(cc5)Cl)F,Decoys_0996,Fc1ccccc1N1CC[NH+](CCNc2ccc(-c3nc(-c4ccc(Cl)cc4)no3)[nH+]n2)CC1,FC1=CC=CC=C1N1CC[NH+](CCNC2=CC=C(C3=NC(C4=CC=C(Cl)C=C4)=NO3)[NH+]=N2)CC1,RGIWBFNSUDCINA-UHFFFAOYSA-P
C[C@H](CCNC(=O)[C@@H](C)C1CCN(CC1)C(=O)[C@@H]2C=c3cc(ccc3=[NH+]2)Cl)[NH+]4CCCCCC4,Decoys_0997,C[C@H](C(=O)NCC[C@@H](C)[NH+]1CCCCCC1)C1CCN(C(=O)[C@@H]2C=c3cc(Cl)ccc3=[NH+]2)CC1,C[C@H](C(=O)NCC[C@@H](C)[NH+]1CCCCCC1)C1CCN(C(=O)[C@@H]2C=C3C=C(Cl)C=CC3=[NH+]2)CC1,QYZYMVYWDUJHFM-RNHFSVANSA-P
c1cc(cc(c1)F)c2nc(on2)c3ccc([nH+]c3)N4CC[NH+](CC4)CCOc5ccc(cc5)Cl,Decoys_0998,Fc1cccc(-c2noc(-c3ccc(N4CC[NH+](CCOc5ccc(Cl)cc5)CC4)[nH+]c3)n2)c1,FC1=CC=CC(C2=NOC(C3=CC=C(N4CC[NH+](CCOC5=CC=C(Cl)C=C5)CC4)[NH+]=C3)=N2)=C1,XLISCMNFFKAORK-UHFFFAOYSA-P
c1ccc(cc1)CC[NH+]2CCN(CC2)Cc3cc(=O)[nH]c(n3)N4CCC[NH+](CC4)Cc5cccc(c5)Cl,Decoys_0999,O=c1cc(CN2CC[NH+](CCc3ccccc3)CC2)nc(N2CCC[NH+](Cc3cccc(Cl)c3)CC2)[nH]1,O=C1C=C(CN2CC[NH+](CCC3=CC=CC=C3)CC2)N=C(N2CCC[NH+](CC3=CC=CC(Cl)=C3)CC2)N1,RGWDOJROIMBRAH-UHFFFAOYSA-P
c1ccc(cc1)Cn2c(c3c(nc(nc3[nH+]2)N4CC[NH+](CC4)CCOc5ccccc5)c6ccccc6F)N,Decoys_1000,Nc1c2c(-c3ccccc3F)nc(N3CC[NH+](CCOc4ccccc4)CC3)nc2[nH+]n1Cc1ccccc1,NC1=C2C(C3=CC=CC=C3F)=NC(N3CC[NH+](CCOC4=CC=CC=C4)CC3)=NC2=[NH+]N1CC1=CC=CC=C1,YUJKGFPRARARFL-UHFFFAOYSA-P
c1cc(c(cc1[N+](=O)[O-])CBr)Cl,Decoys_1001,O=[N+]([O-])c1ccc(Cl)c(CBr)c1,O=[N+]([O-])C1=CC(CBr)=C(Cl)C=C1,OGWGXOGPGAAWPM-UHFFFAOYSA-N
Cc1ccc(cc1)Sc2c(n3ccsc3n2)C#N,Decoys_1002,Cc1ccc(Sc2nc3sccn3c2C#N)cc1,CC1=CC=C(SC2=C(C#N)N3C=CSC3=N2)C=C1,FLXFIYQJNGTOQC-UHFFFAOYSA-N
CC[C@H](C)N1C(=O)c2ccc(cc2C1=O)Br,Decoys_1003,CC[C@H](C)N1C(=O)c2ccc(Br)cc2C1=O,CC[C@H](C)N1C(=O)C2=CC=C(Br)C=C2C1=O,MXEMJMINUCKWIU-ZETCQYMHSA-N
c1cc(c(cc1C(F)(F)F)N2CCOC2=O)Cl,Decoys_1004,O=C1OCCN1c1cc(C(F)(F)F)ccc1Cl,O=C1OCCN1C1=C(Cl)C=CC(C(F)(F)F)=C1,PKVPYLFKKWIRNF-UHFFFAOYSA-N
CC[C@H]1[C@@H](OC(=O)C(C1=O)(C)C)c2ccccc2,Decoys_1005,CC[C@@H]1C(=O)C(C)(C)C(=O)O[C@H]1c1ccccc1,CC[C@@H]1C(=O)C(C)(C)C(=O)O[C@H]1C1=CC=CC=C1,BXCYIBCBVGYMFT-RYUDHWBXSA-N
Cc1c(cccc1Cl)n2c(ncn2)c3cccs3,Decoys_1006,Cc1c(Cl)cccc1-n1ncnc1-c1cccs1,CC1=C(N2N=CN=C2C2=CC=CS2)C=CC=C1Cl,UKRICLVZFBTENU-UHFFFAOYSA-N
c1ccc(c(c1)CC2=NC3=CCCCCN3C2=O)Cl,Decoys_1007,O=C1C(Cc2ccccc2Cl)=NC2=CCCCCN12,O=C1C(CC2=CC=CC=C2Cl)=NC2=CCCCCN12,VLGWABJYYREPCA-UHFFFAOYSA-N
Cc1cc(nc(n1)SC2=CC(=O)CC(C2)(C)C)C,Decoys_1008,Cc1cc(C)nc(SC2=CC(=O)CC(C)(C)C2)n1,CC1=CC(C)=NC(SC2=CC(=O)CC(C)(C)C2)=N1,IOPIDGQWMLISQA-UHFFFAOYSA-N
Cc1ccc(cc1)N2C(=O)/C(=C\c3ccccc3)/C(=N2)C,Decoys_1009,CC1=NN(c2ccc(C)cc2)C(=O)/C1=C\c1ccccc1,CC1=CC=C(N2N=C(C)/C(=C/C3=CC=CC=C3)C2=O)C=C1,ZYZQUOMXWFKEIP-ATVHPVEESA-N
Cc1ccccc1n2c(nc(cc2=O)c3ccccc3)C,Decoys_1010,Cc1ccccc1-n1c(C)nc(-c2ccccc2)cc1=O,CC1=CC=CC=C1N1C(=O)C=C(C2=CC=CC=C2)N=C1C,SVOGRFBWKYBSSN-UHFFFAOYSA-N
CN(C)/N=N/c1ccc(cc1)I,Decoys_1011,CN(C)/N=N/c1ccc(I)cc1,CN(C)/N=N/C1=CC=C(I)C=C1,YONGWAYQQVMIBR-ZHACJKMWSA-N
C[C@H]1Cc2ccccc2N1S(=O)(=O)c3ccccc3,Decoys_1012,C[C@H]1Cc2ccccc2N1S(=O)(=O)c1ccccc1,C[C@H]1CC2=CC=CC=C2N1S(=O)(=O)C1=CC=CC=C1,GQGVOGBYOQSGQH-LBPRGKRZSA-N
c1ccc(c(c1)C2=N/C(=C/c3cccs3)/C(=O)O2)F,Decoys_1013,O=C1OC(c2ccccc2F)=N/C1=C/c1cccs1,O=C1OC(C2=CC=CC=C2F)=N/C1=C/C1=CC=CS1,UEOZRXADTDJVEC-XYOKQWHBSA-N
CC(C)n1cnc2c(c1=O)c(cs2)c3ccccc3,Decoys_1014,CC(C)n1cnc2scc(-c3ccccc3)c2c1=O,CC(C)N1C=NC2=C(C1=O)C(C1=CC=CC=C1)=CS2,HUPPUHTXKUTAHY-UHFFFAOYSA-N
COc1cccc(c1)/C=C/2\COc3ccccc3C2=O,Decoys_1015,COc1cccc(/C=C2\COc3ccccc3C2=O)c1,COC1=CC=CC(/C=C2\COC3=CC=CC=C3C2=O)=C1,KINCTXZFCJAUIZ-UKTHLTGXSA-N
c1ccc(cc1)/C=C\C=c\2/c(=O)n3c(=NCC3)s2,Decoys_1016,O=c1/c(=C\C=C/c2ccccc2)sc2n1CCN=2,O=C1/C(=C\C=C/C2=CC=CC=C2)SC2=NCCN12,XHLPINSEHAYUJB-OTIJGBKASA-N
CCc1c2c(c(c(n1)N3CCCCC3)C#N)CCCC2,Decoys_1017,CCc1nc(N2CCCCC2)c(C#N)c2c1CCCC2,CCC1=C2CCCCC2=C(C#N)C(N2CCCCC2)=N1,HQHYIQDDVVLYRS-UHFFFAOYSA-N
Cc1cc(c(n1C2CCCCC2)C)C=C(C#N)C#N,Decoys_1018,Cc1cc(C=C(C#N)C#N)c(C)n1C1CCCCC1,CC1=CC(C=C(C#N)C#N)=C(C)N1C1CCCCC1,QAKLSUODJWMGFJ-UHFFFAOYSA-N
CCC(C)(C)[C@@H]1CC[C@H]([C@@H](C1)n2ccnc2)C#N,Decoys_1019,CCC(C)(C)[C@@H]1CC[C@@H](C#N)[C@H](n2ccnc2)C1,CCC(C)(C)[C@@H]1CC[C@@H](C#N)[C@H](N2C=CN=C2)C1,YOLHBLCHMCPKHL-BFHYXJOUSA-N
Cc1c(c(n(n1)C)Cl)CN2c3ccccc3C[C@@H]2C,Decoys_1020,Cc1nn(C)c(Cl)c1CN1c2ccccc2C[C@@H]1C,CC1=NN(C)C(Cl)=C1CN1C2=CC=CC=C2C[C@@H]1C,IHXKPOYNJHPEPN-JTQLQIEISA-N
COc1ccc(cc1)[C@@H]2CC(=O)c3c(ccs3)O2,Decoys_1021,COc1ccc([C@@H]2CC(=O)c3sccc3O2)cc1,COC1=CC=C([C@@H]2CC(=O)C3=C(C=CS3)O2)C=C1,KDYIHNSBAQZZBB-ZDUSSCGKSA-N
CC[C@@H]1CC[C@@H]([C@@H](C1)N2C[C@@H](OC(C2)(C)C)C)C#N,Decoys_1022,CC[C@@H]1CC[C@H](C#N)[C@H](N2C[C@H](C)OC(C)(C)C2)C1,CC[C@@H]1CC[C@H](C#N)[C@H](N2C[C@H](C)OC(C)(C)C2)C1,PPGCATDBODYWNS-GBJTYRQASA-N
COC(=O)c1cc2c(c(c1)Br)OCC=C2,Decoys_1023,COC(=O)c1cc(Br)c2c(c1)C=CCO2,COC(=O)C1=CC2=C(OCC=C2)C(Br)=C1,RVYXYVXUQCTFAO-UHFFFAOYSA-N
C[C@@H]1CN(C[C@@H](O1)C)C(=O)/C=C/c2ccc(cc2)Cl,Decoys_1024,C[C@H]1CN(C(=O)/C=C/c2ccc(Cl)cc2)C[C@@H](C)O1,C[C@H]1CN(C(=O)/C=C/C2=CC=C(Cl)C=C2)C[C@@H](C)O1,NQTUZQVOBZEYMF-YFHYCDLPSA-N
CC(C)(C)N1CCN(CC1)c2ccc(cc2C#N)Cl,Decoys_1025,CC(C)(C)N1CCN(c2ccc(Cl)cc2C#N)CC1,CC(C)(C)N1CCN(C2=CC=C(Cl)C=C2C#N)CC1,FPSJHOOYZUTQLM-UHFFFAOYSA-N
Cc1nc(cs1)Cc2nc3c(c(n2)Cl)CCCC3,Decoys_1026,Cc1nc(Cc2nc(Cl)c3c(n2)CCCC3)cs1,CC1=NC(CC2=NC3=C(CCCC3)C(Cl)=N2)=CS1,MNVSPODQPQBOID-UHFFFAOYSA-N
c1cc(sc1)C(=O)[C@H]2C[C@@H]([C@@H]3N2C=CC=C3)C#N,Decoys_1027,N#C[C@H]1C[C@H](C(=O)c2cccs2)N2C=CC=C[C@H]12,N#C[C@H]1C[C@H](C(=O)C2=CC=CS2)N2C=CC=C[C@H]12,XOZDDTNRYLIGQG-IJLUTSLNSA-N
c1cc(sc1)C(=O)[C@@H]2C[C@H]([C@@H]3N2C=CC=C3)C#N,Decoys_1028,N#C[C@@H]1C[C@@H](C(=O)c2cccs2)N2C=CC=C[C@H]12,N#C[C@@H]1C[C@@H](C(=O)C2=CC=CS2)N2C=CC=C[C@H]12,XOZDDTNRYLIGQG-TUAOUCFPSA-N
c1c(cc(c(c1F)N2CCO[C@H]3[C@@H]2CCCC3)F)C=O,Decoys_1029,O=Cc1cc(F)c(N2CCO[C@@H]3CCCC[C@@H]32)c(F)c1,O=CC1=CC(F)=C(N2CCO[C@@H]3CCCC[C@@H]32)C(F)=C1,KRMLKUXEEWFKBC-UONOGXRCSA-N
